Class,Height,Width,Aspect Rateo
22,59,67,1.1355932203389831
2,57,57,1.0
31,39,42,1.0769230769230769
33,40,38,0.95
13,60,63,1.05
13,29,33,1.1379310344827587
42,53,52,0.9811320754716981
7,41,41,1.0
12,41,42,1.024390243902439
8,49,47,0.9591836734693877
8,32,32,1.0
30,32,34,1.0625
33,103,103,1.0
33,36,34,0.9444444444444444
29,63,42,0.6666666666666666
17,36,31,0.8611111111111112
33,64,62,0.96875
9,35,36,1.0285714285714285
19,48,51,1.0625
8,40,39,0.975
13,40,44,1.1
3,38,38,1.0
8,81,92,1.1358024691358024
2,33,33,1.0
31,51,53,1.0392156862745099
40,104,107,1.0288461538461537
8,43,43,1.0
38,29,28,0.9655172413793104
8,30,31,1.0333333333333334
17,46,46,1.0
16,29,29,1.0
31,35,37,1.0571428571428572
13,57,64,1.1228070175438596
10,40,39,0.975
2,52,49,0.9423076923076923
35,45,45,1.0
2,36,36,1.0
4,38,38,1.0
16,62,61,0.9838709677419355
4,35,35,1.0
26,96,115,1.1979166666666667
38,29,29,1.0
28,67,64,0.9552238805970149
16,35,34,0.9714285714285714
8,36,36,1.0
7,35,34,0.9714285714285714
12,54,54,1.0
1,112,113,1.0089285714285714
10,41,39,0.9512195121951219
8,62,61,0.9838709677419355
19,88,105,1.1931818181818181
7,75,72,0.96
28,42,48,1.1428571428571428
5,27,26,0.9629629629629629
17,28,27,0.9642857142857143
10,52,52,1.0
41,47,47,1.0
35,38,37,0.9736842105263158
38,36,38,1.0555555555555556
2,33,33,1.0
7,33,33,1.0
13,53,53,1.0
1,61,61,1.0
17,35,35,1.0
10,46,45,0.9782608695652174
1,46,45,0.9782608695652174
35,40,39,0.975
25,135,150,1.1111111111111112
24,47,50,1.0638297872340425
27,56,56,1.0
38,30,29,0.9666666666666667
40,47,46,0.9787234042553191
1,40,38,0.95
1,45,44,0.9777777777777777
35,31,28,0.9032258064516129
2,32,32,1.0
18,86,97,1.127906976744186
7,43,43,1.0
2,44,45,1.0227272727272727
28,32,36,1.125
23,41,49,1.1951219512195121
38,53,54,1.0188679245283019
30,59,69,1.1694915254237288
4,28,26,0.9285714285714286
14,47,48,1.0212765957446808
3,65,63,0.9692307692307692
2,117,120,1.0256410256410255
4,45,44,0.9777777777777777
11,45,50,1.1111111111111112
25,59,64,1.0847457627118644
9,76,75,0.9868421052631579
4,29,30,1.0344827586206897
12,36,33,0.9166666666666666
4,37,39,1.054054054054054
23,58,63,1.0862068965517242
18,36,37,1.0277777777777777
13,34,35,1.0294117647058822
4,42,40,0.9523809523809523
17,31,30,0.967741935483871
3,48,48,1.0
12,33,34,1.0303030303030303
18,37,41,1.1081081081081081
38,62,60,0.967741935483871
4,52,52,1.0
2,38,38,1.0
29,49,52,1.0612244897959184
24,73,73,1.0
1,117,116,0.9914529914529915
32,33,33,1.0
33,39,40,1.0256410256410255
5,60,59,0.9833333333333333
7,65,68,1.0461538461538462
6,39,38,0.9743589743589743
42,118,124,1.0508474576271187
33,86,85,0.9883720930232558
4,58,57,0.9827586206896551
2,33,32,0.9696969696969697
25,61,69,1.1311475409836065
31,82,86,1.048780487804878
25,46,49,1.065217391304348
10,43,43,1.0
3,44,44,1.0
12,63,63,1.0
17,30,31,1.0333333333333334
25,32,33,1.03125
4,47,47,1.0
9,43,41,0.9534883720930233
9,40,39,0.975
14,171,178,1.04093567251462
13,37,42,1.135135135135135
18,39,40,1.0256410256410255
11,94,104,1.1063829787234043
7,46,47,1.0217391304347827
17,42,41,0.9761904761904762
37,29,30,1.0344827586206897
25,60,64,1.0666666666666667
38,31,29,0.9354838709677419
13,59,58,0.9830508474576272
7,103,104,1.0097087378640777
4,37,36,0.972972972972973
8,49,49,1.0
2,30,30,1.0
12,30,30,1.0
8,41,39,0.9512195121951219
13,82,83,1.0121951219512195
35,28,29,1.0357142857142858
15,56,57,1.0178571428571428
40,61,64,1.0491803278688525
11,28,32,1.1428571428571428
2,31,31,1.0
12,28,32,1.1428571428571428
2,42,42,1.0
14,122,121,0.9918032786885246
18,33,35,1.0606060606060606
9,52,53,1.0192307692307692
8,70,71,1.0142857142857142
5,37,36,0.972972972972973
10,43,51,1.186046511627907
24,63,54,0.8571428571428571
14,42,43,1.0238095238095237
3,131,124,0.9465648854961832
4,33,33,1.0
13,32,38,1.1875
10,56,56,1.0
12,49,48,0.9795918367346939
4,38,38,1.0
31,31,32,1.032258064516129
12,52,52,1.0
17,89,84,0.9438202247191011
30,37,39,1.054054054054054
34,34,31,0.9117647058823529
32,36,38,1.0555555555555556
2,40,40,1.0
33,45,44,0.9777777777777777
1,58,58,1.0
3,34,35,1.0294117647058822
5,26,26,1.0
14,58,58,1.0
2,39,40,1.0256410256410255
38,44,42,0.9545454545454546
38,108,98,0.9074074074074074
41,32,30,0.9375
2,88,91,1.0340909090909092
5,71,71,1.0
13,40,42,1.05
10,74,83,1.1216216216216217
1,75,60,0.8
2,27,28,1.037037037037037
12,29,32,1.103448275862069
29,40,31,0.775
5,29,28,0.9655172413793104
2,77,76,0.987012987012987
2,35,33,0.9428571428571428
4,83,84,1.0120481927710843
7,38,37,0.9736842105263158
5,94,94,1.0
9,61,59,0.9672131147540983
36,28,27,0.9642857142857143
38,83,69,0.8313253012048193
15,42,42,1.0
23,35,39,1.1142857142857143
10,29,27,0.9310344827586207
28,51,55,1.0784313725490196
8,51,52,1.0196078431372548
10,27,29,1.0740740740740742
9,31,31,1.0
18,41,39,0.9512195121951219
9,53,52,0.9811320754716981
29,39,41,1.0512820512820513
38,31,29,0.9354838709677419
5,76,75,0.9868421052631579
12,41,41,1.0
12,36,35,0.9722222222222222
13,99,110,1.1111111111111112
40,32,33,1.03125
23,89,99,1.1123595505617978
31,53,57,1.0754716981132075
38,36,35,0.9722222222222222
14,92,93,1.0108695652173914
8,41,40,0.975609756097561
9,37,36,0.972972972972973
30,34,37,1.088235294117647
1,35,35,1.0
2,38,36,0.9473684210526315
35,93,92,0.989247311827957
25,84,94,1.119047619047619
38,59,49,0.8305084745762712
14,72,71,0.9861111111111112
17,31,32,1.032258064516129
31,31,31,1.0
3,30,30,1.0
35,31,30,0.967741935483871
15,31,31,1.0
2,83,84,1.0120481927710843
10,28,31,1.1071428571428572
11,41,43,1.048780487804878
1,35,35,1.0
13,118,131,1.1101694915254237
12,50,44,0.88
11,50,54,1.08
37,31,31,1.0
13,35,39,1.1142857142857143
13,98,97,0.9897959183673469
11,52,58,1.1153846153846154
25,60,62,1.0333333333333334
25,36,35,0.9722222222222222
12,34,34,1.0
25,62,70,1.1290322580645162
5,83,81,0.9759036144578314
22,47,48,1.0212765957446808
35,120,117,0.975
8,34,33,0.9705882352941176
19,50,54,1.08
35,35,35,1.0
8,68,76,1.1176470588235294
14,54,42,0.7777777777777778
1,131,128,0.9770992366412213
10,34,34,1.0
31,41,40,0.975609756097561
5,32,33,1.03125
4,87,90,1.0344827586206897
35,106,110,1.0377358490566038
30,27,27,1.0
12,41,40,0.975609756097561
41,72,71,0.9861111111111112
1,27,27,1.0
1,55,55,1.0
8,53,53,1.0
13,71,82,1.1549295774647887
13,81,81,1.0
38,31,29,0.9354838709677419
10,33,29,0.8787878787878788
10,43,44,1.0232558139534884
33,87,89,1.0229885057471264
38,94,74,0.7872340425531915
11,70,76,1.0857142857142856
36,53,54,1.0188679245283019
2,61,61,1.0
33,64,63,0.984375
8,32,32,1.0
31,69,76,1.1014492753623188
12,82,82,1.0
4,47,46,0.9787234042553191
35,45,45,1.0
38,95,74,0.7789473684210526
19,97,104,1.0721649484536082
7,52,50,0.9615384615384616
9,38,39,1.0263157894736843
38,38,38,1.0
40,40,39,0.975
25,94,106,1.127659574468085
2,108,105,0.9722222222222222
2,27,27,1.0
29,86,93,1.0813953488372092
12,45,46,1.0222222222222221
21,37,40,1.0810810810810811
30,37,46,1.2432432432432432
35,53,51,0.9622641509433962
8,37,38,1.027027027027027
38,41,38,0.926829268292683
23,43,47,1.0930232558139534
33,119,113,0.9495798319327731
31,42,45,1.0714285714285714
3,28,26,0.9285714285714286
38,33,32,0.9696969696969697
1,56,57,1.0178571428571428
12,70,71,1.0142857142857142
25,81,86,1.0617283950617284
42,40,40,1.0
1,71,71,1.0
1,68,70,1.0294117647058822
2,35,35,1.0
2,39,36,0.9230769230769231
10,29,29,1.0
20,34,33,0.9705882352941176
10,33,34,1.0303030303030303
4,57,56,0.9824561403508771
12,38,38,1.0
17,33,31,0.9393939393939394
17,38,38,1.0
5,29,30,1.0344827586206897
3,43,43,1.0
10,33,34,1.0303030303030303
17,28,26,0.9285714285714286
5,73,74,1.0136986301369864
13,46,52,1.1304347826086956
26,47,47,1.0
11,43,44,1.0232558139534884
13,38,39,1.0263157894736843
9,38,36,0.9473684210526315
30,57,60,1.0526315789473684
3,54,52,0.9629629629629629
12,65,69,1.0615384615384615
25,35,38,1.0857142857142856
32,27,26,0.9629629629629629
32,32,30,0.9375
18,39,43,1.1025641025641026
3,51,48,0.9411764705882353
25,147,160,1.08843537414966
14,48,48,1.0
14,73,73,1.0
22,47,51,1.0851063829787233
14,92,82,0.8913043478260869
11,43,47,1.0930232558139534
9,33,35,1.0606060606060606
12,31,32,1.032258064516129
5,81,81,1.0
7,32,30,0.9375
12,52,51,0.9807692307692307
13,74,83,1.1216216216216217
11,45,47,1.0444444444444445
9,31,30,0.967741935483871
2,59,59,1.0
28,48,52,1.0833333333333333
3,34,35,1.0294117647058822
1,73,75,1.0273972602739727
12,39,43,1.1025641025641026
15,85,83,0.9764705882352941
5,68,75,1.1029411764705883
5,33,33,1.0
37,54,55,1.0185185185185186
41,43,44,1.0232558139534884
42,36,34,0.9444444444444444
5,38,38,1.0
5,26,26,1.0
13,54,43,0.7962962962962963
12,34,34,1.0
14,39,37,0.9487179487179487
35,38,36,0.9473684210526315
4,37,35,0.9459459459459459
9,33,32,0.9696969696969697
13,30,29,0.9666666666666667
11,57,61,1.0701754385964912
4,51,52,1.0196078431372548
33,54,55,1.0185185185185186
10,57,58,1.0175438596491229
6,28,29,1.0357142857142858
15,51,50,0.9803921568627451
13,84,96,1.1428571428571428
2,43,43,1.0
32,33,31,0.9393939393939394
33,54,44,0.8148148148148148
35,53,52,0.9811320754716981
8,46,46,1.0
1,33,32,0.9696969696969697
38,46,45,0.9782608695652174
2,28,27,0.9642857142857143
7,46,46,1.0
1,42,41,0.9761904761904762
11,77,82,1.0649350649350648
38,31,30,0.967741935483871
25,38,40,1.0526315789473684
7,39,38,0.9743589743589743
2,32,31,0.96875
13,40,43,1.075
29,46,52,1.1304347826086956
37,33,33,1.0
5,61,59,0.9672131147540983
1,56,54,0.9642857142857143
7,34,34,1.0
4,43,42,0.9767441860465116
14,49,49,1.0
8,38,40,1.0526315789473684
2,59,58,0.9830508474576272
12,40,38,0.95
10,31,30,0.967741935483871
30,35,35,1.0
23,145,160,1.103448275862069
20,29,29,1.0
26,30,33,1.1
6,39,35,0.8974358974358975
38,51,42,0.8235294117647058
9,104,92,0.8846153846153846
4,38,37,0.9736842105263158
18,65,71,1.0923076923076922
15,29,29,1.0
28,42,45,1.0714285714285714
25,50,51,1.02
1,39,40,1.0256410256410255
4,87,83,0.9540229885057471
38,44,43,0.9772727272727273
13,69,76,1.1014492753623188
35,98,105,1.0714285714285714
6,33,32,0.9696969696969697
10,53,53,1.0
1,41,41,1.0
17,111,105,0.9459459459459459
1,61,62,1.0163934426229508
2,49,51,1.0408163265306123
8,37,37,1.0
17,55,52,0.9454545454545454
33,74,71,0.9594594594594594
26,74,83,1.1216216216216217
2,70,64,0.9142857142857143
11,99,110,1.1111111111111112
9,63,65,1.0317460317460319
2,49,50,1.0204081632653061
35,29,29,1.0
5,34,31,0.9117647058823529
13,35,37,1.0571428571428572
5,74,75,1.0135135135135136
7,39,39,1.0
25,47,49,1.0425531914893618
9,55,56,1.018181818181818
4,63,63,1.0
37,116,117,1.0086206896551724
8,34,34,1.0
25,39,44,1.1282051282051282
34,31,28,0.9032258064516129
1,31,29,0.9354838709677419
10,26,30,1.1538461538461537
14,77,64,0.8311688311688312
4,35,34,0.9714285714285714
17,28,30,1.0714285714285714
19,74,86,1.162162162162162
42,46,45,0.9782608695652174
18,134,153,1.1417910447761195
4,34,34,1.0
5,45,43,0.9555555555555556
13,63,69,1.0952380952380953
26,31,30,0.967741935483871
26,29,32,1.103448275862069
1,47,47,1.0
9,72,70,0.9722222222222222
10,45,54,1.2
2,44,46,1.0454545454545454
38,39,39,1.0
37,36,37,1.0277777777777777
4,27,27,1.0
8,32,33,1.03125
26,58,61,1.0517241379310345
35,33,33,1.0
2,32,31,0.96875
7,47,44,0.9361702127659575
5,48,48,1.0
35,43,42,0.9767441860465116
11,51,56,1.0980392156862746
38,46,44,0.9565217391304348
4,51,52,1.0196078431372548
36,39,39,1.0
2,31,32,1.032258064516129
9,33,34,1.0303030303030303
26,54,61,1.1296296296296295
23,76,83,1.0921052631578947
1,36,36,1.0
2,56,54,0.9642857142857143
18,40,40,1.0
35,54,48,0.8888888888888888
3,37,36,0.972972972972973
27,83,83,1.0
18,56,58,1.0357142857142858
5,33,34,1.0303030303030303
8,53,51,0.9622641509433962
16,65,60,0.9230769230769231
17,29,28,0.9655172413793104
40,64,59,0.921875
35,41,42,1.024390243902439
2,28,27,0.9642857142857143
34,47,45,0.9574468085106383
3,35,33,0.9428571428571428
23,41,40,0.975609756097561
9,41,40,0.975609756097561
38,46,40,0.8695652173913043
28,46,52,1.1304347826086956
40,61,60,0.9836065573770492
35,64,64,1.0
10,50,49,0.98
11,30,33,1.1
25,32,35,1.09375
5,50,51,1.02
23,30,31,1.0333333333333334
26,72,79,1.0972222222222223
31,44,46,1.0454545454545454
10,63,62,0.9841269841269841
9,63,63,1.0
13,41,42,1.024390243902439
4,30,28,0.9333333333333333
33,33,30,0.9090909090909091
5,30,30,1.0
36,65,60,0.9230769230769231
25,88,100,1.1363636363636365
4,36,36,1.0
5,76,76,1.0
16,44,43,0.9772727272727273
23,87,94,1.0804597701149425
36,33,34,1.0303030303030303
9,31,30,0.967741935483871
40,81,82,1.0123456790123457
1,72,73,1.0138888888888888
26,36,37,1.0277777777777777
2,31,30,0.967741935483871
10,36,35,0.9722222222222222
31,56,58,1.0357142857142858
25,57,59,1.0350877192982457
42,32,31,0.96875
39,105,97,0.9238095238095239
2,36,35,0.9722222222222222
16,62,62,1.0
1,45,43,0.9555555555555556
29,82,87,1.0609756097560976
31,69,74,1.0724637681159421
1,48,47,0.9791666666666666
1,39,38,0.9743589743589743
4,33,33,1.0
2,47,45,0.9574468085106383
38,39,37,0.9487179487179487
13,114,124,1.087719298245614
1,35,34,0.9714285714285714
1,46,47,1.0217391304347827
40,83,83,1.0
10,38,39,1.0263157894736843
1,53,53,1.0
18,29,30,1.0344827586206897
25,59,59,1.0
19,32,33,1.03125
12,32,35,1.09375
2,30,28,0.9333333333333333
1,42,42,1.0
25,43,44,1.0232558139534884
5,32,33,1.03125
13,53,44,0.8301886792452831
9,72,73,1.0138888888888888
28,75,84,1.12
20,37,38,1.027027027027027
4,42,39,0.9285714285714286
21,112,125,1.1160714285714286
33,38,38,1.0
5,39,39,1.0
13,33,33,1.0
9,44,43,0.9772727272727273
18,69,68,0.9855072463768116
41,55,55,1.0
42,35,36,1.0285714285714285
25,41,46,1.1219512195121952
3,31,31,1.0
2,42,41,0.9761904761904762
11,51,53,1.0392156862745099
12,30,30,1.0
7,35,36,1.0285714285714285
16,38,38,1.0
7,32,32,1.0
5,35,34,0.9714285714285714
1,71,73,1.028169014084507
3,38,38,1.0
1,64,69,1.078125
1,35,36,1.0285714285714285
27,46,51,1.108695652173913
13,37,40,1.0810810810810811
3,32,33,1.03125
1,63,60,0.9523809523809523
38,29,30,1.0344827586206897
2,34,33,0.9705882352941176
22,44,50,1.1363636363636365
4,31,31,1.0
32,32,28,0.875
18,42,48,1.1428571428571428
12,33,34,1.0303030303030303
8,41,40,0.975609756097561
7,41,40,0.975609756097561
12,45,53,1.1777777777777778
19,41,43,1.048780487804878
1,59,57,0.9661016949152542
12,54,55,1.0185185185185186
12,37,36,0.972972972972973
31,60,64,1.0666666666666667
8,55,58,1.0545454545454545
12,33,31,0.9393939393939394
21,45,52,1.1555555555555554
12,29,31,1.0689655172413792
4,30,31,1.0333333333333334
1,35,36,1.0285714285714285
21,36,36,1.0
10,95,94,0.9894736842105263
2,29,28,0.9655172413793104
23,39,43,1.1025641025641026
2,30,29,0.9666666666666667
16,43,38,0.8837209302325582
5,34,33,0.9705882352941176
2,37,36,0.972972972972973
38,30,29,0.9666666666666667
20,25,27,1.08
27,40,42,1.05
31,84,91,1.0833333333333333
13,41,42,1.024390243902439
23,52,55,1.0576923076923077
8,54,56,1.037037037037037
13,70,81,1.1571428571428573
22,45,49,1.0888888888888888
38,54,57,1.0555555555555556
4,44,44,1.0
2,33,32,0.9696969696969697
17,31,30,0.967741935483871
14,69,70,1.0144927536231885
3,35,35,1.0
15,28,28,1.0
10,39,38,0.9743589743589743
2,53,51,0.9622641509433962
1,41,33,0.8048780487804879
40,51,52,1.0196078431372548
27,68,75,1.1029411764705883
12,47,47,1.0
26,34,37,1.088235294117647
38,63,64,1.0158730158730158
1,58,50,0.8620689655172413
9,55,54,0.9818181818181818
34,35,32,0.9142857142857143
17,42,41,0.9761904761904762
1,61,68,1.1147540983606556
13,74,76,1.027027027027027
39,38,36,0.9473684210526315
25,75,70,0.9333333333333333
9,42,43,1.0238095238095237
12,48,47,0.9791666666666666
13,35,38,1.0857142857142856
31,60,68,1.1333333333333333
2,36,35,0.9722222222222222
13,110,120,1.0909090909090908
10,33,32,0.9696969696969697
35,76,76,1.0
7,27,26,0.9629629629629629
1,46,47,1.0217391304347827
2,71,73,1.028169014084507
13,47,47,1.0
13,99,63,0.6363636363636364
3,42,43,1.0238095238095237
9,29,27,0.9310344827586207
36,35,34,0.9714285714285714
19,39,40,1.0256410256410255
9,29,26,0.896551724137931
2,38,38,1.0
25,65,69,1.0615384615384615
8,30,31,1.0333333333333334
30,47,52,1.1063829787234043
17,45,31,0.6888888888888889
13,57,61,1.0701754385964912
40,62,62,1.0
5,46,47,1.0217391304347827
12,57,58,1.0175438596491229
18,41,45,1.0975609756097562
10,29,31,1.0689655172413792
4,37,37,1.0
14,41,42,1.024390243902439
15,36,36,1.0
11,51,56,1.0980392156862746
18,105,118,1.1238095238095238
8,47,48,1.0212765957446808
30,89,109,1.2247191011235956
18,84,96,1.1428571428571428
12,68,63,0.9264705882352942
7,50,51,1.02
37,43,42,0.9767441860465116
33,43,40,0.9302325581395349
1,29,27,0.9310344827586207
6,49,47,0.9591836734693877
10,35,35,1.0
1,57,59,1.0350877192982457
33,58,58,1.0
28,83,94,1.1325301204819278
12,50,45,0.9
3,42,41,0.9761904761904762
8,33,34,1.0303030303030303
15,30,27,0.9
35,50,51,1.02
31,69,73,1.0579710144927537
18,120,135,1.125
10,38,38,1.0
13,43,48,1.1162790697674418
26,31,33,1.064516129032258
10,31,30,0.967741935483871
9,56,55,0.9821428571428571
5,44,45,1.0227272727272727
32,32,29,0.90625
35,29,28,0.9655172413793104
17,32,35,1.09375
3,105,103,0.9809523809523809
13,61,55,0.9016393442622951
35,41,41,1.0
18,34,36,1.0588235294117647
2,46,46,1.0
8,33,33,1.0
13,63,68,1.0793650793650793
27,53,58,1.0943396226415094
41,37,37,1.0
2,42,43,1.0238095238095237
30,57,64,1.1228070175438596
28,59,63,1.0677966101694916
3,67,64,0.9552238805970149
5,28,26,0.9285714285714286
24,70,75,1.0714285714285714
10,33,34,1.0303030303030303
13,60,65,1.0833333333333333
4,42,40,0.9523809523809523
2,32,32,1.0
31,54,58,1.0740740740740742
27,87,98,1.1264367816091954
1,41,44,1.0731707317073171
9,26,25,0.9615384615384616
10,44,45,1.0227272727272727
17,37,36,0.972972972972973
38,77,77,1.0
3,33,33,1.0
21,43,44,1.0232558139534884
8,69,69,1.0
1,39,40,1.0256410256410255
11,52,54,1.0384615384615385
37,46,46,1.0
38,30,28,0.9333333333333333
17,31,33,1.064516129032258
9,47,47,1.0
8,35,37,1.0571428571428572
14,56,58,1.0357142857142858
16,36,35,0.9722222222222222
24,31,33,1.064516129032258
7,52,52,1.0
11,33,35,1.0606060606060606
3,30,33,1.1
5,41,38,0.926829268292683
11,70,77,1.1
4,31,29,0.9354838709677419
35,46,45,0.9782608695652174
12,35,34,0.9714285714285714
37,72,73,1.0138888888888888
7,34,34,1.0
11,80,83,1.0375
23,38,38,1.0
25,120,136,1.1333333333333333
38,45,44,0.9777777777777777
23,111,120,1.0810810810810811
3,34,33,0.9705882352941176
1,32,33,1.03125
2,32,31,0.96875
8,30,31,1.0333333333333334
6,37,37,1.0
12,137,137,1.0
25,34,35,1.0294117647058822
2,45,44,0.9777777777777777
33,54,54,1.0
17,38,37,0.9736842105263158
9,33,30,0.9090909090909091
1,45,46,1.0222222222222221
31,53,56,1.0566037735849056
13,58,64,1.103448275862069
12,32,34,1.0625
25,41,43,1.048780487804878
25,39,39,1.0
4,60,61,1.0166666666666666
18,153,168,1.0980392156862746
25,34,36,1.0588235294117647
7,30,29,0.9666666666666667
33,40,42,1.05
4,84,82,0.9761904761904762
4,81,82,1.0123456790123457
2,53,54,1.0188679245283019
1,39,40,1.0256410256410255
6,28,26,0.9285714285714286
2,41,39,0.9512195121951219
2,104,110,1.0576923076923077
20,27,27,1.0
5,41,41,1.0
5,56,53,0.9464285714285714
1,100,99,0.99
17,41,41,1.0
33,32,31,0.96875
4,46,42,0.9130434782608695
17,50,47,0.94
30,50,53,1.06
2,44,44,1.0
1,31,31,1.0
16,150,148,0.9866666666666667
5,43,43,1.0
25,119,136,1.1428571428571428
12,59,58,0.9830508474576272
9,43,43,1.0
2,35,33,0.9428571428571428
5,30,29,0.9666666666666667
7,27,26,0.9629629629629629
18,85,100,1.1764705882352942
23,34,37,1.088235294117647
4,36,34,0.9444444444444444
10,52,52,1.0
4,41,41,1.0
35,36,36,1.0
10,32,31,0.96875
12,59,60,1.0169491525423728
30,88,101,1.1477272727272727
1,100,94,0.94
1,41,40,0.975609756097561
30,25,31,1.24
25,46,49,1.065217391304348
4,33,32,0.9696969696969697
23,72,81,1.125
18,39,39,1.0
11,28,32,1.1428571428571428
35,28,27,0.9642857142857143
10,34,33,0.9705882352941176
25,34,37,1.088235294117647
11,83,88,1.0602409638554218
11,82,92,1.1219512195121952
4,30,30,1.0
7,32,33,1.03125
6,32,29,0.90625
23,44,47,1.0681818181818181
12,49,48,0.9795918367346939
11,80,82,1.025
17,62,57,0.9193548387096774
12,51,48,0.9411764705882353
12,43,43,1.0
31,108,125,1.1574074074074074
27,42,40,0.9523809523809523
25,31,31,1.0
19,54,62,1.1481481481481481
2,27,27,1.0
8,46,45,0.9782608695652174
33,44,42,0.9545454545454546
13,47,47,1.0
7,36,35,0.9722222222222222
17,45,50,1.1111111111111112
18,46,51,1.108695652173913
25,37,38,1.027027027027027
26,37,40,1.0810810810810811
4,33,33,1.0
4,53,52,0.9811320754716981
13,50,56,1.12
2,99,97,0.9797979797979798
35,39,38,0.9743589743589743
9,47,48,1.0212765957446808
14,32,31,0.96875
41,26,28,1.0769230769230769
13,40,43,1.075
20,29,30,1.0344827586206897
5,31,30,0.967741935483871
26,51,58,1.1372549019607843
12,84,83,0.9880952380952381
5,35,36,1.0285714285714285
5,93,86,0.9247311827956989
11,54,57,1.0555555555555556
8,44,41,0.9318181818181818
2,41,41,1.0
12,48,48,1.0
2,42,44,1.0476190476190477
3,35,34,0.9714285714285714
17,39,37,0.9487179487179487
1,60,56,0.9333333333333333
10,47,47,1.0
25,83,86,1.036144578313253
2,51,47,0.9215686274509803
8,31,34,1.096774193548387
1,38,38,1.0
16,63,64,1.0158730158730158
8,41,41,1.0
3,39,38,0.9743589743589743
11,51,57,1.1176470588235294
1,39,38,0.9743589743589743
25,27,28,1.037037037037037
12,108,108,1.0
4,41,42,1.024390243902439
38,34,35,1.0294117647058822
24,158,190,1.2025316455696202
10,52,50,0.9615384615384616
5,34,35,1.0294117647058822
1,53,53,1.0
7,44,43,0.9772727272727273
9,37,36,0.972972972972973
12,82,81,0.9878048780487805
36,70,70,1.0
4,80,80,1.0
10,40,38,0.95
12,40,40,1.0
1,37,34,0.918918918918919
33,39,38,0.9743589743589743
1,33,31,0.9393939393939394
15,33,34,1.0303030303030303
25,35,36,1.0285714285714285
34,30,31,1.0333333333333334
10,63,75,1.1904761904761905
14,62,63,1.0161290322580645
1,59,53,0.8983050847457628
15,29,28,0.9655172413793104
14,39,38,0.9743589743589743
30,107,119,1.1121495327102804
8,68,75,1.1029411764705883
35,32,31,0.96875
1,40,41,1.025
38,37,36,0.972972972972973
6,56,50,0.8928571428571429
19,61,73,1.1967213114754098
25,34,36,1.0588235294117647
7,43,40,0.9302325581395349
33,134,140,1.044776119402985
33,99,99,1.0
26,26,30,1.1538461538461537
38,33,32,0.9696969696969697
31,107,117,1.0934579439252337
10,28,27,0.9642857142857143
1,58,59,1.0172413793103448
2,95,96,1.0105263157894737
12,35,33,0.9428571428571428
2,48,44,0.9166666666666666
10,34,33,0.9705882352941176
25,84,93,1.1071428571428572
38,68,53,0.7794117647058824
5,29,27,0.9310344827586207
31,53,58,1.0943396226415094
38,30,30,1.0
3,30,29,0.9666666666666667
7,52,52,1.0
25,70,81,1.1571428571428573
10,51,58,1.1372549019607843
21,32,32,1.0
38,32,32,1.0
4,49,50,1.0204081632653061
29,60,73,1.2166666666666666
14,51,49,0.9607843137254902
12,72,74,1.0277777777777777
10,39,39,1.0
7,46,46,1.0
18,80,89,1.1125
6,55,51,0.9272727272727272
7,48,48,1.0
2,28,27,0.9642857142857143
8,31,31,1.0
9,27,26,0.9629629629629629
18,47,49,1.0425531914893618
36,58,57,0.9827586206896551
12,30,31,1.0333333333333334
28,43,49,1.1395348837209303
2,27,27,1.0
10,50,51,1.02
3,32,31,0.96875
13,36,38,1.0555555555555556
33,45,44,0.9777777777777777
39,33,33,1.0
10,31,33,1.064516129032258
28,69,76,1.1014492753623188
1,29,28,0.9655172413793104
1,30,30,1.0
5,28,29,1.0357142857142858
25,116,117,1.0086206896551724
10,64,64,1.0
11,34,38,1.1176470588235294
1,54,54,1.0
5,105,99,0.9428571428571428
18,68,73,1.0735294117647058
18,28,30,1.0714285714285714
33,34,32,0.9411764705882353
25,58,60,1.0344827586206897
34,30,32,1.0666666666666667
13,86,98,1.1395348837209303
3,58,58,1.0
4,55,57,1.0363636363636364
35,44,44,1.0
2,32,31,0.96875
3,40,39,0.975
18,125,144,1.152
4,53,53,1.0
11,44,29,0.6590909090909091
26,41,44,1.0731707317073171
35,29,28,0.9655172413793104
15,30,28,0.9333333333333333
7,58,58,1.0
1,34,36,1.0588235294117647
11,122,133,1.0901639344262295
33,45,44,0.9777777777777777
35,48,49,1.0208333333333333
13,54,62,1.1481481481481481
12,47,50,1.0638297872340425
21,34,39,1.1470588235294117
28,47,50,1.0638297872340425
35,30,29,0.9666666666666667
23,46,49,1.065217391304348
25,57,60,1.0526315789473684
8,37,39,1.054054054054054
15,53,51,0.9622641509433962
38,36,35,0.9722222222222222
7,38,38,1.0
12,31,29,0.9354838709677419
5,29,27,0.9310344827586207
28,129,148,1.1472868217054264
3,65,63,0.9692307692307692
25,35,36,1.0285714285714285
1,65,65,1.0
12,54,55,1.0185185185185186
25,60,68,1.1333333333333333
12,40,40,1.0
38,34,32,0.9411764705882353
22,43,46,1.069767441860465
11,54,58,1.0740740740740742
25,72,73,1.0138888888888888
11,45,48,1.0666666666666667
26,50,54,1.08
7,84,80,0.9523809523809523
13,27,28,1.037037037037037
18,40,40,1.0
12,45,46,1.0222222222222221
16,32,33,1.03125
12,38,37,0.9736842105263158
14,56,57,1.0178571428571428
7,101,105,1.0396039603960396
